Timestamp,Raw,Voltage,digital_norm,Label
2025-09-22 00:37:33.178982,442,0.36,0.10793650793650794,0
2025-09-22 00:37:33.279332,499,0.4,0.12185592185592185,0
2025-09-22 00:37:33.379121,304,0.24,0.07423687423687424,0
2025-09-22 00:37:33.479248,235,0.19,0.057387057387057384,0
2025-09-22 00:37:33.579316,198,0.16,0.04835164835164835,0
2025-09-22 00:37:33.679255,176,0.14,0.04297924297924298,0
2025-09-22 00:37:33.779190,256,0.21,0.06251526251526252,0
2025-09-22 00:37:33.879107,140,0.11,0.03418803418803419,0
2025-09-22 00:37:33.979246,151,0.12,0.036874236874236875,0
2025-09-22 00:37:34.079122,298,0.24,0.07277167277167278,0
2025-09-22 00:37:34.179223,176,0.14,0.04297924297924298,0
2025-09-22 00:37:34.278206,99,0.08,0.024175824175824177,0
2025-09-22 00:37:34.379325,397,0.32,0.09694749694749695,0
2025-09-22 00:37:34.478186,73,0.06,0.017826617826617826,0
2025-09-22 00:37:34.579237,217,0.17,0.05299145299145299,0
2025-09-22 00:37:34.679133,169,0.14,0.04126984126984127,0
2025-09-22 00:37:34.779113,140,0.11,0.03418803418803419,0
2025-09-22 00:37:34.879298,113,0.09,0.027594627594627594,0
2025-09-22 00:37:34.980242,1633,1.32,0.3987789987789988,0
2025-09-22 00:37:35.080404,1041,0.84,0.2542124542124542,0
2025-09-22 00:37:35.179179,233,0.19,0.0568986568986569,0
2025-09-22 00:37:35.279318,817,0.66,0.19951159951159952,0
2025-09-22 00:37:35.379261,278,0.22,0.06788766788766788,0
2025-09-22 00:37:35.479200,602,0.49,0.147008547008547,0
2025-09-22 00:37:35.579322,903,0.73,0.2205128205128205,0
2025-09-22 00:37:35.680348,2307,1.86,0.5633699633699634,0
2025-09-22 00:37:35.779219,374,0.3,0.09133089133089133,0
2025-09-22 00:37:35.879179,240,0.19,0.05860805860805861,0
2025-09-22 00:37:35.979163,178,0.14,0.043467643467643466,0
2025-09-22 00:37:36.079323,327,0.26,0.07985347985347985,0
2025-09-22 00:37:36.178173,53,0.04,0.012942612942612943,0
2025-09-22 00:37:36.279137,112,0.09,0.02735042735042735,0
2025-09-22 00:37:36.379189,433,0.35,0.10573870573870574,0
2025-09-22 00:37:36.479103,277,0.22,0.06764346764346764,0
2025-09-22 00:37:36.579138,240,0.19,0.05860805860805861,0
2025-09-22 00:37:36.679253,853,0.69,0.2083028083028083,0
2025-09-22 00:37:36.779295,270,0.22,0.06593406593406594,0
2025-09-22 00:37:36.879314,463,0.37,0.11306471306471307,0
2025-09-22 00:37:36.978098,64,0.05,0.01562881562881563,0
2025-09-22 00:37:37.079107,211,0.17,0.051526251526251524,0
2025-09-22 00:37:37.179452,354,0.29,0.08644688644688645,0
2025-09-22 00:37:37.279250,190,0.15,0.0463980463980464,0
2025-09-22 00:37:37.379105,110,0.09,0.026862026862026864,0
2025-09-22 00:37:37.477051,0,0.0,0.0,0
2025-09-22 00:37:37.579142,375,0.3,0.09157509157509157,0
2025-09-22 00:37:37.679135,257,0.21,0.06275946275946276,0
2025-09-22 00:37:37.779112,432,0.35,0.1054945054945055,0
2025-09-22 00:37:37.879111,161,0.13,0.039316239316239315,0
2025-09-22 00:37:37.979108,464,0.37,0.11330891330891331,0
2025-09-22 00:37:38.078166,50,0.04,0.01221001221001221,0
2025-09-22 00:37:38.180229,2459,1.98,0.6004884004884005,1
2025-09-22 00:37:38.279127,304,0.24,0.07423687423687424,1
2025-09-22 00:37:38.380266,4080,3.29,0.9963369963369964,1
2025-09-22 00:37:38.480207,2923,2.36,0.7137973137973138,1
2025-09-22 00:37:38.580248,2230,1.8,0.5445665445665445,1
2025-09-22 00:37:38.687769,415,0.33,0.10134310134310134,1
2025-09-22 00:37:38.780236,1535,1.24,0.37484737484737485,1
2025-09-22 00:37:38.878102,98,0.08,0.023931623931623933,1
2025-09-22 00:37:38.979179,949,0.76,0.23174603174603176,1
2025-09-22 00:37:39.080204,3233,2.61,0.7894993894993895,1
2025-09-22 00:37:39.179190,256,0.21,0.06251526251526252,1
2025-09-22 00:37:39.279320,706,0.57,0.1724053724053724,1
2025-09-22 00:37:39.379254,172,0.14,0.042002442002442006,1
2025-09-22 00:37:39.479118,605,0.49,0.14774114774114774,1
2025-09-22 00:37:39.579157,467,0.38,0.11404151404151404,1
2025-09-22 00:37:39.679268,739,0.6,0.18046398046398046,1
2025-09-22 00:37:39.778193,64,0.05,0.01562881562881563,1
2025-09-22 00:37:39.880205,1205,0.97,0.29426129426129427,1
2025-09-22 00:37:39.980349,2750,2.22,0.6715506715506715,1
2025-09-22 00:37:40.080310,2696,2.17,0.6583638583638584,1
2025-09-22 00:37:40.179178,503,0.41,0.12283272283272283,1
2025-09-22 00:37:40.280188,2850,2.3,0.6959706959706959,1
2025-09-22 00:37:40.380204,1622,1.31,0.3960927960927961,1
2025-09-22 00:37:40.480190,1309,1.05,0.31965811965811963,1
2025-09-22 00:37:40.579184,198,0.16,0.04835164835164835,1
2025-09-22 00:37:40.679319,363,0.29,0.08864468864468865,1
2025-09-22 00:37:40.779179,854,0.69,0.20854700854700856,1
2025-09-22 00:37:40.879233,255,0.21,0.06227106227106227,1
2025-09-22 00:37:40.980321,1424,1.15,0.3477411477411477,1
2025-09-22 00:37:41.079165,477,0.38,0.11648351648351649,1
2025-09-22 00:37:41.177051,0,0.0,0.0,1
2025-09-22 00:37:41.282623,659,0.53,0.16092796092796094,1
2025-09-22 00:37:41.379291,271,0.22,0.06617826617826618,1
2025-09-22 00:37:41.479202,464,0.37,0.11330891330891331,1
2025-09-22 00:37:41.579251,369,0.3,0.09010989010989011,1
2025-09-22 00:37:41.679140,240,0.19,0.05860805860805861,1
2025-09-22 00:37:41.779237,155,0.12,0.03785103785103785,1
2025-09-22 00:37:41.879104,208,0.17,0.050793650793650794,1
2025-09-22 00:37:41.979204,788,0.64,0.19242979242979244,1
2025-09-22 00:37:42.079179,269,0.22,0.06568986568986569,1
2025-09-22 00:37:42.178080,70,0.06,0.017094017094017096,1
2025-09-22 00:37:42.279252,119,0.1,0.02905982905982906,1
2025-09-22 00:37:42.379113,187,0.15,0.04566544566544566,1
2025-09-22 00:37:42.479220,592,0.48,0.14456654456654458,1
2025-09-22 00:37:42.579189,209,0.17,0.05103785103785104,1
2025-09-22 00:37:42.679108,222,0.18,0.054212454212454214,1
2025-09-22 00:37:42.779144,365,0.29,0.08913308913308914,1
2025-09-22 00:37:42.878069,67,0.05,0.016361416361416362,1
2025-09-22 00:37:42.978126,90,0.07,0.02197802197802198,1
2025-09-22 00:37:43.078194,80,0.06,0.019536019536019536,1
2025-09-22 00:37:43.179206,208,0.17,0.050793650793650794,1
2025-09-22 00:37:43.279109,240,0.19,0.05860805860805861,1
2025-09-22 00:37:43.379188,473,0.38,0.11550671550671551,1
2025-09-22 00:37:43.479124,121,0.1,0.029548229548229547,1
2025-09-22 00:37:43.579246,704,0.57,0.17191697191697192,1
2025-09-22 00:37:43.679242,176,0.14,0.04297924297924298,1
2025-09-22 00:37:43.779108,247,0.2,0.06031746031746032,1
2025-09-22 00:37:43.879122,422,0.34,0.10305250305250305,1
2025-09-22 00:37:43.979105,161,0.13,0.039316239316239315,1
2025-09-22 00:37:44.079113,190,0.15,0.0463980463980464,1
2025-09-22 00:37:44.180342,1609,1.3,0.3929181929181929,1
2025-09-22 00:37:44.279105,369,0.3,0.09010989010989011,1
2025-09-22 00:37:44.380203,2320,1.87,0.5665445665445665,1
2025-09-22 00:37:44.480292,1969,1.59,0.48083028083028084,1
2025-09-22 00:37:44.579157,782,0.63,0.19096459096459095,1
2025-09-22 00:37:44.680354,2722,2.19,0.6647130647130647,1
2025-09-22 00:37:44.779094,248,0.2,0.06056166056166056,1
2025-09-22 00:37:44.879244,227,0.18,0.05543345543345543,1
2025-09-22 00:37:44.979217,500,0.4,0.1221001221001221,1
2025-09-22 00:37:45.079266,341,0.27,0.08327228327228327,1
2025-09-22 00:37:45.179157,809,0.65,0.19755799755799755,1
2025-09-22 00:37:45.280346,106,0.09,0.025885225885225887,1
2025-09-22 00:37:45.379107,624,0.5,0.1523809523809524,1
2025-09-22 00:37:45.478128,52,0.04,0.012698412698412698,1
2025-09-22 00:37:45.579125,576,0.46,0.14065934065934066,1
2025-09-22 00:37:45.678058,98,0.08,0.023931623931623933,1
2025-09-22 00:37:45.779234,240,0.19,0.05860805860805861,1
2025-09-22 00:37:45.878174,48,0.04,0.011721611721611722,1
2025-09-22 00:37:45.979240,295,0.24,0.07203907203907203,1
2025-09-22 00:37:46.079241,155,0.12,0.03785103785103785,1
2025-09-22 00:37:46.179247,313,0.25,0.07643467643467644,1
2025-09-22 00:37:46.279182,413,0.33,0.10085470085470086,1
2025-09-22 00:37:46.379226,139,0.11,0.03394383394383394,1
2025-09-22 00:37:46.479133,286,0.23,0.06984126984126984,1
2025-09-22 00:37:46.579107,208,0.17,0.050793650793650794,1
2025-09-22 00:37:46.679204,319,0.26,0.0778998778998779,1
2025-09-22 00:37:46.779107,123,0.1,0.030036630036630037,1
2025-09-22 00:37:46.879265,373,0.3,0.09108669108669108,1
2025-09-22 00:37:46.978129,96,0.08,0.023443223443223443,1
2025-09-22 00:37:47.079451,311,0.25,0.07594627594627594,1
2025-09-22 00:37:47.179321,561,0.45,0.136996336996337,1
2025-09-22 00:37:47.279220,718,0.58,0.17533577533577532,1
2025-09-22 00:37:47.379239,350,0.28,0.08547008547008547,1
2025-09-22 00:37:47.479110,103,0.08,0.025152625152625153,1
2025-09-22 00:37:47.579106,199,0.16,0.0485958485958486,1
2025-09-22 00:37:47.679326,576,0.46,0.14065934065934066,1
2025-09-22 00:37:47.779290,659,0.53,0.16092796092796094,1
2025-09-22 00:37:47.879246,674,0.54,0.1645909645909646,1
2025-09-22 00:37:47.980205,1535,1.24,0.37484737484737485,1
2025-09-22 00:37:48.080336,2034,1.64,0.4967032967032967,1
2025-09-22 00:37:48.179294,685,0.55,0.16727716727716727,1
2025-09-22 00:37:48.279202,304,0.24,0.07423687423687424,1
2025-09-22 00:37:48.379251,879,0.71,0.21465201465201464,1
2025-09-22 00:37:48.480433,2176,1.75,0.5313797313797314,1
2025-09-22 00:37:48.579165,166,0.13,0.04053724053724054,1
2025-09-22 00:37:48.679135,748,0.6,0.18266178266178265,1
2025-09-22 00:37:48.779105,649,0.52,0.15848595848595848,1
2025-09-22 00:37:48.880291,1307,1.05,0.31916971916971915,1
2025-09-22 00:37:48.980293,1728,1.39,0.421978021978022,1
2025-09-22 00:37:49.080277,2450,1.97,0.5982905982905983,1
2025-09-22 00:37:49.179321,230,0.19,0.05616605616605617,1
2025-09-22 00:37:49.279238,502,0.4,0.12258852258852258,1
2025-09-22 00:37:49.380216,1131,0.91,0.2761904761904762,1
2025-09-22 00:37:49.479103,336,0.27,0.08205128205128205,1
2025-09-22 00:37:49.580350,4095,3.3,1.0,1
2025-09-22 00:37:49.679232,272,0.22,0.06642246642246642,1
2025-09-22 00:37:49.779253,511,0.41,0.12478632478632479,1
2025-09-22 00:37:49.878202,78,0.06,0.01904761904761905,1
2025-09-22 00:37:49.980329,1249,1.01,0.30500610500610503,1
2025-09-22 00:37:50.079121,428,0.34,0.10451770451770452,1
2025-09-22 00:37:50.179218,153,0.12,0.03736263736263736,1
2025-09-22 00:37:50.279247,804,0.65,0.19633699633699633,1
2025-09-22 00:37:50.379111,464,0.37,0.11330891330891331,1
2025-09-22 00:37:50.479160,639,0.51,0.15604395604395604,1
2025-09-22 00:37:50.579298,559,0.45,0.1365079365079365,1
2025-09-22 00:37:50.678100,91,0.07,0.022222222222222223,1
2025-09-22 00:37:50.779253,414,0.33,0.1010989010989011,1
2025-09-22 00:37:50.879129,540,0.44,0.13186813186813187,1
2025-09-22 00:37:50.980347,1065,0.86,0.2600732600732601,1
2025-09-22 00:37:51.079320,256,0.21,0.06251526251526252,1
2025-09-22 00:37:51.178206,50,0.04,0.01221001221001221,1
2025-09-22 00:37:51.279131,112,0.09,0.02735042735042735,1
2025-09-22 00:37:51.379109,359,0.29,0.08766788766788766,1
2025-09-22 00:37:51.479244,242,0.2,0.059096459096459095,1
2025-09-22 00:37:51.579083,131,0.11,0.03199023199023199,1
2025-09-22 00:37:51.679094,663,0.53,0.1619047619047619,1
2025-09-22 00:37:51.778187,77,0.06,0.018803418803418803,1
2025-09-22 00:37:51.879108,349,0.28,0.08522588522588523,1
2025-09-22 00:37:51.979125,146,0.12,0.03565323565323565,1
2025-09-22 00:37:52.079118,528,0.43,0.12893772893772895,1
2025-09-22 00:37:52.179105,525,0.42,0.1282051282051282,1
2025-09-22 00:37:52.279142,190,0.15,0.0463980463980464,1
2025-09-22 00:37:52.379231,112,0.09,0.02735042735042735,1
2025-09-22 00:37:52.479114,230,0.19,0.05616605616605617,1
2025-09-22 00:37:52.579244,538,0.43,0.13137973137973138,1
2025-09-22 00:37:52.679111,197,0.16,0.04810744810744811,1
2025-09-22 00:37:52.779145,779,0.63,0.19023199023199022,1
2025-09-22 00:37:52.879163,443,0.36,0.10818070818070818,1
2025-09-22 00:37:52.979226,145,0.12,0.03540903540903541,1
2025-09-22 00:37:53.079107,188,0.15,0.04590964590964591,1
2025-09-22 00:37:53.179107,400,0.32,0.09768009768009768,1
2025-09-22 00:37:53.279082,128,0.1,0.03125763125763126,1
2025-09-22 00:37:53.379123,635,0.51,0.15506715506715507,1
2025-09-22 00:37:53.479117,234,0.19,0.05714285714285714,1
2025-09-22 00:37:53.579131,192,0.15,0.046886446886446886,1
2025-09-22 00:37:53.678096,81,0.07,0.01978021978021978,1
2025-09-22 00:37:53.779276,225,0.18,0.054945054945054944,1
2025-09-22 00:37:53.879107,455,0.37,0.1111111111111111,1
2025-09-22 00:37:53.979226,207,0.17,0.05054945054945055,1
2025-09-22 00:37:54.079084,562,0.45,0.13724053724053725,1
2025-09-22 00:37:54.179106,211,0.17,0.051526251526251524,1
2025-09-22 00:37:54.279163,880,0.71,0.2148962148962149,1
2025-09-22 00:37:54.379193,199,0.16,0.0485958485958486,1
2025-09-22 00:37:54.479133,179,0.14,0.04371184371184371,1
2025-09-22 00:37:54.579170,535,0.43,0.13064713064713065,1
2025-09-22 00:37:54.679224,160,0.13,0.03907203907203907,1
2025-09-22 00:37:54.779125,204,0.16,0.04981684981684982,1
2025-09-22 00:37:54.879087,118,0.1,0.028815628815628817,1
2025-09-22 00:37:54.979238,237,0.19,0.05787545787545788,1
2025-09-22 00:37:55.079117,190,0.15,0.0463980463980464,1
2025-09-22 00:37:55.180242,1201,0.97,0.2932844932844933,1
2025-09-22 00:37:55.279111,194,0.16,0.04737484737484737,1
2025-09-22 00:37:55.380350,1282,1.03,0.31306471306471306,1
2025-09-22 00:37:55.479122,875,0.71,0.21367521367521367,1
2025-09-22 00:37:55.579243,351,0.28,0.08571428571428572,1
2025-09-22 00:37:55.680194,4095,3.3,1.0,1
2025-09-22 00:37:55.780348,4095,3.3,1.0,1
2025-09-22 00:37:55.880269,2423,1.95,0.5916971916971917,1
2025-09-22 00:37:55.980350,1423,1.15,0.3474969474969475,1
2025-09-22 00:37:56.079343,192,0.15,0.046886446886446886,1
2025-09-22 00:37:56.178211,78,0.06,0.01904761904761905,1
2025-09-22 00:37:56.279138,312,0.25,0.0761904761904762,1
2025-09-22 00:37:56.379244,294,0.24,0.07179487179487179,1
2025-09-22 00:37:56.479163,108,0.09,0.026373626373626374,1
2025-09-22 00:37:56.579167,893,0.72,0.21807081807081807,1
2025-09-22 00:37:56.679182,112,0.09,0.02735042735042735,1
2025-09-22 00:37:56.779086,263,0.21,0.06422466422466422,1
2025-09-22 00:37:56.879154,293,0.24,0.07155067155067155,1
2025-09-22 00:37:56.979234,166,0.13,0.04053724053724054,1
2025-09-22 00:37:57.079115,258,0.21,0.063003663003663,1
2025-09-22 00:37:57.179106,502,0.4,0.12258852258852258,1
2025-09-22 00:37:57.281355,431,0.35,0.10525030525030525,1
2025-09-22 00:37:57.379216,198,0.16,0.04835164835164835,1
2025-09-22 00:37:57.479093,239,0.19,0.058363858363858365,1
2025-09-22 00:37:57.579109,293,0.24,0.07155067155067155,1
2025-09-22 00:37:57.679163,223,0.18,0.05445665445665446,1
2025-09-22 00:37:57.779225,473,0.38,0.11550671550671551,1
2025-09-22 00:37:57.879111,157,0.13,0.03833943833943834,1
2025-09-22 00:37:57.979092,234,0.19,0.05714285714285714,1
2025-09-22 00:37:58.079113,715,0.58,0.1746031746031746,1
2025-09-22 00:37:58.179149,121,0.1,0.029548229548229547,1
2025-09-22 00:37:58.279101,251,0.2,0.06129426129426129,1
2025-09-22 00:37:58.379229,367,0.3,0.08962148962148962,1
2025-09-22 00:37:58.479207,378,0.3,0.09230769230769231,1
2025-09-22 00:37:58.579089,167,0.13,0.04078144078144078,1
2025-09-22 00:37:58.679161,402,0.32,0.09816849816849817,1
2025-09-22 00:37:58.779227,208,0.17,0.050793650793650794,1
2025-09-22 00:37:58.879102,123,0.1,0.030036630036630037,1
2025-09-22 00:37:58.979250,336,0.27,0.08205128205128205,1
2025-09-22 00:37:59.079144,675,0.54,0.16483516483516483,1
2025-09-22 00:37:59.177015,9,0.01,0.002197802197802198,1
2025-09-22 00:37:59.279221,373,0.3,0.09108669108669108,1
2025-09-22 00:37:59.379215,261,0.21,0.06373626373626373,1
2025-09-22 00:37:59.479105,661,0.53,0.16141636141636143,1
2025-09-22 00:37:59.580321,1784,1.44,0.43565323565323566,1
2025-09-22 00:37:59.680214,3406,2.74,0.8317460317460318,1
2025-09-22 00:37:59.779155,456,0.37,0.11135531135531136,1
2025-09-22 00:37:59.879093,315,0.25,0.07692307692307693,1
2025-09-22 00:37:59.979216,825,0.66,0.20146520146520147,1
2025-09-22 00:38:00.079133,903,0.73,0.2205128205128205,1
2025-09-22 00:38:00.179096,721,0.58,0.17606837606837608,1
2025-09-22 00:38:00.279267,533,0.43,0.13015873015873017,1
2025-09-22 00:38:00.380328,2946,2.37,0.7194139194139194,1
2025-09-22 00:38:00.480443,3777,3.04,0.9223443223443224,1
2025-09-22 00:38:00.580188,1041,0.84,0.2542124542124542,1
2025-09-22 00:38:00.679085,390,0.31,0.09523809523809523,1
2025-09-22 00:38:00.780182,1584,1.28,0.3868131868131868,1
2025-09-22 00:38:00.879232,295,0.24,0.07203907203907203,1
2025-09-22 00:38:00.979262,583,0.47,0.14236874236874236,1
2025-09-22 00:38:01.079231,618,0.5,0.1509157509157509,1
2025-09-22 00:38:01.179153,387,0.31,0.0945054945054945,1
2025-09-22 00:38:01.279084,467,0.38,0.11404151404151404,1
2025-09-22 00:38:01.379081,635,0.51,0.15506715506715507,1
2025-09-22 00:38:01.479087,373,0.3,0.09108669108669108,1
2025-09-22 00:38:01.579206,473,0.38,0.11550671550671551,1
2025-09-22 00:38:01.679232,382,0.31,0.09328449328449329,1
2025-09-22 00:38:01.781763,206,0.17,0.05030525030525031,1
2025-09-22 00:38:01.879140,576,0.46,0.14065934065934066,1
2025-09-22 00:38:01.979132,401,0.32,0.09792429792429792,1
2025-09-22 00:38:02.079250,246,0.2,0.060073260073260075,1
2025-09-22 00:38:02.179146,976,0.79,0.23833943833943835,1
2025-09-22 00:38:02.279231,247,0.2,0.06031746031746032,1
2025-09-22 00:38:02.381238,317,0.26,0.07741147741147741,1
2025-09-22 00:38:02.479085,907,0.73,0.22148962148962148,1
2025-09-22 00:38:02.580229,666,0.54,0.16263736263736264,1
2025-09-22 00:38:02.680185,4095,3.3,1.0,1
2025-09-22 00:38:02.781136,1006,0.81,0.24566544566544565,1
2025-09-22 00:38:02.879122,138,0.11,0.0336996336996337,1
2025-09-22 00:38:02.979229,462,0.37,0.11282051282051282,1
2025-09-22 00:38:03.079113,359,0.29,0.08766788766788766,1
2025-09-22 00:38:03.179238,320,0.26,0.07814407814407814,1
2025-09-22 00:38:03.279170,578,0.47,0.14114774114774115,1
2025-09-22 00:38:03.379080,314,0.25,0.07667887667887668,1
